"ID"	"IRI"	"PreferredTerm"	"Description"	"Code"
"urn:miriam:uberon:0018242"	"http://purl.obolibrary.org/obo/UBERON_0018242"	"palatine bone horizontal plate"	"The part of the palatine bone that forms the posterior part (approximately one third) of the bony palate.(Stedmans)"	"0018242"
"urn:miriam:uberon:0018243"	"http://purl.obolibrary.org/obo/UBERON_0018243"	"thymic artery"	"A vein that supplies blood to the thymus."	"0018243"
"urn:miriam:uberon:0018244"	"http://purl.obolibrary.org/obo/UBERON_0018244"	"superficial cervical thymus"	"A cervical thymus that is located directly beneath the skin."	"0018244"
"urn:miriam:uberon:0018245"	"http://purl.obolibrary.org/obo/UBERON_0018245"	"deep cervical thymus"	"A cervical thymus that is located deep in the ventral cervical region, superficial to hyoid, sternomastoid, and depressor neck muscles."	"0018245"
"urn:miriam:uberon:0018246"	"http://purl.obolibrary.org/obo/UBERON_0018246"	"thyroid vein"	"A vein that drains a thyroid gland."	"0018246"
"urn:miriam:uberon:0018247"	"http://purl.obolibrary.org/obo/UBERON_0018247"	"cervical thymic artery"	"An artery that supplies a cervical thymus."	"0018247"
"urn:miriam:uberon:0018248"	"http://purl.obolibrary.org/obo/UBERON_0018248"	"inferior superficial cervical thymic artery"		"0018248"
"urn:miriam:uberon:0018249"	"http://purl.obolibrary.org/obo/UBERON_0018249"	"superior superficial cervical thymic artery"		"0018249"
"urn:miriam:uberon:0018250"	"http://purl.obolibrary.org/obo/UBERON_0018250"	"middle thyroid artery"		"0018250"
"urn:miriam:uberon:0018251"	"http://purl.obolibrary.org/obo/UBERON_0018251"	"meningeal vein"	"One of the veins draining a meninix."	"0018251"
"urn:miriam:uberon:0018252"	"http://purl.obolibrary.org/obo/UBERON_0018252"	"internal pudendal vein"	"Accompanying vein of internal pudendal artery."	"0018252"
"urn:miriam:uberon:0018253"	"http://purl.obolibrary.org/obo/UBERON_0018253"	"external pudendal vein"	"One of the veins of the pelvis which drain into the great saphenous vein."	"0018253"
"urn:miriam:uberon:0018254"	"http://purl.obolibrary.org/obo/UBERON_0018254"	"skeletal musculature"		"0018254"
"urn:miriam:uberon:0018255"	"http://purl.obolibrary.org/obo/UBERON_0018255"	"jejunal artery"	"A branch of the superior mesenteric artery that supplies the jejunum."	"0018255"
"urn:miriam:uberon:0018256"	"http://purl.obolibrary.org/obo/UBERON_0018256"	"lacrimal vein"	"A vein that drains a lacrimal gland."	"0018256"
"urn:miriam:uberon:0018257"	"http://purl.obolibrary.org/obo/UBERON_0018257"	"submucosa of digestive tract"	"Any portion of submucosa that lines the digestive tract."	"0018257"
"urn:miriam:uberon:0018260"	"http://purl.obolibrary.org/obo/UBERON_0018260"	"layer of muscle tissue"	"Any organ component layer that consists of muscle tissue."	"0018260"
"urn:miriam:uberon:0018261"	"http://purl.obolibrary.org/obo/UBERON_0018261"	"muscular coat of digestive tract"	"A muscular coat that is part of a digestive tract."	"0018261"
"urn:miriam:uberon:0018262"	"http://purl.obolibrary.org/obo/UBERON_0018262"	"dorsal zone of medial entorhinal cortex"		"0018262"
"urn:miriam:uberon:0018263"	"http://purl.obolibrary.org/obo/UBERON_0018263"	"ventral zone of medial entorhinal cortex"		"0018263"
"urn:miriam:uberon:0018264"	"http://purl.obolibrary.org/obo/UBERON_0018264"	"dorsal lateral ganglionic eminence"	"The dorsal region of the lateral ganglionic eminence. The cells in this area give rise to embryonic interneuron precursors that will migrate tangentially to the olfactory bulb."	"0018264"
"urn:miriam:uberon:0018265"	"http://purl.obolibrary.org/obo/UBERON_0018265"	"anterior root of zygomatic arch"	"The anterior or rostral end of the zygomatic arch, which includes the temporal process of the zygomatic bone, but also including some of the body of the zygomatic bone. It may also include the zygomatico-temporal suture and the most rostral portion of the zygomatic process of the temporal bone."	"0018265"
"urn:miriam:uberon:0018266"	"http://purl.obolibrary.org/obo/UBERON_0018266"	"third phalanx"	"The third phalangeal bone in a digit ray."	"0018266"
"urn:miriam:uberon:0018267"	"http://purl.obolibrary.org/obo/UBERON_0018267"	"atlantal spinal nerve foramen"	"Foramen housing the root of the spinal nerve seen in the neural arch of the first vertebrae (atlas). (see Edwards 1976)"	"0018267"
"urn:miriam:uberon:0018268"	"http://purl.obolibrary.org/obo/UBERON_0018268"	"type 1 adrenal tissue"	"Adrenal tissue dispersed in clusters, found in periphery and center of adrenal gland in turtles (Yadav, 2008)."	"0018268"
"urn:miriam:uberon:0018269"	"http://purl.obolibrary.org/obo/UBERON_0018269"	"type 2 adrenal tissue"	"Adrenal tissue aggregated in a dorsal layer covering internal cords, found in lepidosaur adrenal glands. Islets of adrenal tissue found on ventral surface of gland (barely present in squamates). See Yadav, 2008."	"0018269"
"urn:miriam:uberon:0018270"	"http://purl.obolibrary.org/obo/UBERON_0018270"	"type 3 adrenal tissue"	"Adrenal tissue found in archosaurs - tissue arranged in bands, alternating with interrenal cords (Yadav, 2008)"	"0018270"
"urn:miriam:uberon:0018271"	"http://purl.obolibrary.org/obo/UBERON_0018271"	"type 4 adrenal tissue"	"In mammals, adrenal tissue has a cortex and medulla creating a composite adrenal gland (Kardong 2012)"	"0018271"
"urn:miriam:uberon:0018272"	"http://purl.obolibrary.org/obo/UBERON_0018272"	"apex of paracone"	"The highest elevation of the paracone on a molariform tooth."	"0018272"
"urn:miriam:uberon:0018273"	"http://purl.obolibrary.org/obo/UBERON_0018273"	"caniniform region"	"The anterior region of the maxillary tooth row, if that tooth row contains teeth that are substantially over the premaxillary teeth (see Laurin and Reisz 1995)"	"0018273"
"urn:miriam:uberon:0018274"	"http://purl.obolibrary.org/obo/UBERON_0018274"	"postcingulum of deciduous premolar 5"	"A postcingulum found on deciduous premolar 5"	"0018274"
"urn:miriam:uberon:0018275"	"http://purl.obolibrary.org/obo/UBERON_0018275"	"posthypocrista of deciduous premolar 5"	"A posthypocrista found on deciduous premolar 5"	"0018275"
"urn:miriam:uberon:0018276"	"http://purl.obolibrary.org/obo/UBERON_0018276"	"egg tooth"	"A protuberence or true tooth that is used during hatching to break the eggshell."	"0018276"
"urn:miriam:uberon:0018277"	"http://purl.obolibrary.org/obo/UBERON_0018277"	"calcareous egg tooth"	"Tooth used to break the eggshell, that is shed soon after hatching. In lepidosaurs, a true tooth that is shed soon after hatching."	"0018277"
"urn:miriam:uberon:0018278"	"http://purl.obolibrary.org/obo/UBERON_0018278"	"epidermal egg tooth"	"Epidermal outgrowth that facilitates breaking of the eggshell in archosaurs and monotremes."	"0018278"
"urn:miriam:uberon:0018279"	"http://purl.obolibrary.org/obo/UBERON_0018279"	"hypoconid"	"The labial most of three cusps on the talonoid (posterior) end of lower molariform teeth. (modified from http://animaldiversity.ummz.umich.edu/collections/mammal_anatomy/cheek_teeth_structure/)"	"0018279"
"urn:miriam:uberon:0018280"	"http://purl.obolibrary.org/obo/UBERON_0018280"	"obsolete lingual cusp of tooth"		"0018280"
"urn:miriam:uberon:0018281"	"http://purl.obolibrary.org/obo/UBERON_0018281"	"lower deciduous premolar 5"	"Fifth premolar (counting anteroposteriorly ) in the lower jaw."	"0018281"
"urn:miriam:uberon:0018282"	"http://purl.obolibrary.org/obo/UBERON_0018282"	"lower molar 3"	"Third molar (counting anteroposteriorly) in the lower jaw."	"0018282"
"urn:miriam:uberon:0018283"	"http://purl.obolibrary.org/obo/UBERON_0018283"	"lower pharyngobranchial toothplate"	"Pharyngeal toothplate of the lower jaw region; typically associated with ceratobranchial 5 element."	"0018283"
"urn:miriam:uberon:0018284"	"http://purl.obolibrary.org/obo/UBERON_0018284"	"lower premolar 1"	"First premolar (counting anteroposteriorly ) in the lower jaw."	"0018284"
"urn:miriam:uberon:0018285"	"http://purl.obolibrary.org/obo/UBERON_0018285"	"lower premolar 2"	"Second premolar (counting anteroposteriorly ) in the lower jaw."	"0018285"
"urn:miriam:uberon:0018286"	"http://purl.obolibrary.org/obo/UBERON_0018286"	"molar 1 posteroloph"	"Posteroloph found on the first molar tooth."	"0018286"
"urn:miriam:uberon:0018287"	"http://purl.obolibrary.org/obo/UBERON_0018287"	"premolar 1 hypoconoid"	"Hypoconid found on the first premolar tooth."	"0018287"
"urn:miriam:uberon:0018288"	"http://purl.obolibrary.org/obo/UBERON_0018288"	"paracone"	"The anterior cusp along the labial margin seen in the molar or premolar teeth of mammals. (modified from http://animaldiversity.ummz.umich.edu/collections/mammal_anatomy/cheek_teeth_structure/)"	"0018288"
"urn:miriam:uberon:0018289"	"http://purl.obolibrary.org/obo/UBERON_0018289"	"paracristid"	"A crest running along the labial margin of molarifomr teeth of mammals. (modified from http://animaldiversity.ummz.umich.edu/collections/mammal_anatomy/cheek_teeth_structure/)"	"0018289"
"urn:miriam:uberon:0018290"	"http://purl.obolibrary.org/obo/UBERON_0018290"	"postcingulum"	"A shelf like ridge on the posterior (distal) outside edge of the upper molariform teeth. (modified from http://animaldiversity.ummz.umich.edu/collections/mammal_anatomy/cheek_teeth_structure/)"	"0018290"
"urn:miriam:uberon:0018291"	"http://purl.obolibrary.org/obo/UBERON_0018291"	"posteroloph"	"A shelf like ridge on the outside of the upper molariform teeth. (modified from http://animaldiversity.ummz.umich.edu/collections/mammal_anatomy/cheek_teeth_structure/)"	"0018291"
"urn:miriam:uberon:0018292"	"http://purl.obolibrary.org/obo/UBERON_0018292"	"posthypocrista"	"A crest on the hypoconid of molariform teeth. (modified from http://animaldiversity.ummz.umich.edu/collections/mammal_anatomy/cheek_teeth_structure/)"	"0018292"
"urn:miriam:uberon:0018293"	"http://purl.obolibrary.org/obo/UBERON_0018293"	"precingulum"	"A shelf like ridge on the proximal (mesial) outside edge of the upper molariform teeth. (modified from http://animaldiversity.ummz.umich.edu/collections/mammal_anatomy/cheek_teeth_structure/)"	"0018293"
"urn:miriam:uberon:0018294"	"http://purl.obolibrary.org/obo/UBERON_0018294"	"premolar 1"	"First premolar (counting anteroposteriorly) in the jaw."	"0018294"
"urn:miriam:uberon:0018295"	"http://purl.obolibrary.org/obo/UBERON_0018295"	"preprotocrista"	"An enamel ridge joining the protocone and the paracone on the occlusal surface of a maxillary molar."	"0018295"
"urn:miriam:uberon:0018296"	"http://purl.obolibrary.org/obo/UBERON_0018296"	"replacement tooth"	"Tooth (often obscured from view) in a 'waiting' position that will replace an existing tooth (i.e. a tooth that is well visible in the jaw)"	"0018296"
"urn:miriam:uberon:0018297"	"http://purl.obolibrary.org/obo/UBERON_0018297"	"resorption pit"	"A pit formed in an existing functional tooth, causing resorption of the surrounding dentine and periodontal tissues. (modified from LeBlanc and Reisz 2013, see figures 8, 10 for more details)"	"0018297"
"urn:miriam:uberon:0018298"	"http://purl.obolibrary.org/obo/UBERON_0018298"	"stylocone"	"Cusp found on a platform that is buccaal and mesial to the meta and paracones. Modified from Kermack 1967. Molar evolution in Mesozoic mammals"	"0018298"
"urn:miriam:uberon:0018299"	"http://purl.obolibrary.org/obo/UBERON_0018299"	"mandibular symphyseal tooth"	"Tooth of the lower jaw that is adjacent to the mandibular symphysis"	"0018299"
"urn:miriam:uberon:0018300"	"http://purl.obolibrary.org/obo/UBERON_0018300"	"upper canine 1"	"first canine (counting anteroposteriorly) in the upper jaw."	"0018300"
"urn:miriam:uberon:0018301"	"http://purl.obolibrary.org/obo/UBERON_0018301"	"upper deciduous premolar 5"	"Fifth premolar (counting anteroposteriorly ) in the upper jaw."	"0018301"
"urn:miriam:uberon:0018302"	"http://purl.obolibrary.org/obo/UBERON_0018302"	"upper molar 1"	"first molar (counting anteroposteriorly) in the upper jaw."	"0018302"
"urn:miriam:uberon:0018303"	"http://purl.obolibrary.org/obo/UBERON_0018303"	"adrenal tissue"	"Tissue that is part of some adrenal gland"	"0018303"
"urn:miriam:uberon:0018304"	"http://purl.obolibrary.org/obo/UBERON_0018304"	"post-axial region"	"Anatomical region lying to the posteiror or ventral side of the metapterygial axis."	"0018304"
"urn:miriam:uberon:0018305"	"http://purl.obolibrary.org/obo/UBERON_0018305"	"bicipital surface"	"region of the humerus associated with the biceps attachment areas"	"0018305"
"urn:miriam:uberon:0018306"	"http://purl.obolibrary.org/obo/UBERON_0018306"	"bulge"	"expanded and swollen region of a surface that is otherwise relatively flat"	"0018306"
"urn:miriam:uberon:0018307"	"http://purl.obolibrary.org/obo/UBERON_0018307"	"keel"	"Ridge shaped projection, similar to the keel of a boat"	"0018307"
"urn:miriam:uberon:0018308"	"http://purl.obolibrary.org/obo/UBERON_0018308"	"caudal melanophore spot"	"distinct colored area on the caudal region of an organism, similar in shape to a spot, i.e. circular."	"0018308"
"urn:miriam:uberon:0018309"	"http://purl.obolibrary.org/obo/UBERON_0018309"	"central figure of scute"	"Anatomical structure consisting of a pattern of ridges on an osteoderm."	"0018309"
"urn:miriam:uberon:0018310"	"http://purl.obolibrary.org/obo/UBERON_0018310"	"cephalic dermal scale"	"A dermal scale that is found in the head region"	"0018310"
"urn:miriam:uberon:0018311"	"http://purl.obolibrary.org/obo/UBERON_0018311"	"obsolete cervical rib"	"Rib attached to the cervical vertebrae."	"0018311"
"urn:miriam:uberon:0018312"	"http://purl.obolibrary.org/obo/UBERON_0018312"	"cheek scale"	"A scale part of the cheek scale row."	"0018312"
"urn:miriam:uberon:0018313"	"http://purl.obolibrary.org/obo/UBERON_0018313"	"cheek scale row"	"A row of scales foudn in the cheek region of the head of an organism."	"0018313"
"urn:miriam:uberon:0018314"	"http://purl.obolibrary.org/obo/UBERON_0018314"	"choanal groove"	"grooves on the palatine bone which denote the passage of the choana or internal naris"	"0018314"
"urn:miriam:uberon:0018315"	"http://purl.obolibrary.org/obo/UBERON_0018315"	"clasper plate"	"Pelvic clasper organs that have been modified into a flattened structure"	"0018315"
"urn:miriam:uberon:0018316"	"http://purl.obolibrary.org/obo/UBERON_0018316"	"cuboid facet of calcaneum"	"Facet on the anterior surface of the calcaneus (as called calcaneum) for the articulation of the cuboid bone"	"0018316"
"urn:miriam:uberon:0018317"	"http://purl.obolibrary.org/obo/UBERON_0018317"	"dorsal osteoderm"	"Osteoderm found on the dorsal surface of an organisms."	"0018317"
"urn:miriam:uberon:0018318"	"http://purl.obolibrary.org/obo/UBERON_0018318"	"entocarotid fossa"	"A depression on the lateral surface of the braincase posterior to the Vidian canal (Conrad 2008)"	"0018318"
"urn:miriam:uberon:0018319"	"http://purl.obolibrary.org/obo/UBERON_0018319"	"extramural oviduct"	"Section of the oviduct external to the uterine wall."	"0018319"
"urn:miriam:uberon:0018320"	"http://purl.obolibrary.org/obo/UBERON_0018320"	"flexor sesamoid"	"A sesamoid bone located near or in the flexor musculature of a joint."	"0018320"
"urn:miriam:uberon:0018321"	"http://purl.obolibrary.org/obo/UBERON_0018321"	"foramen for glossopharyngeal nerve"	"Foramen that allows the passge of the glossopharyngeal nerve (cranial nerve IX)."	"0018321"
"urn:miriam:uberon:0018322"	"http://purl.obolibrary.org/obo/UBERON_0018322"	"fourth phalanx"	"fourth most proximal phalanx in manual or pedal digits."	"0018322"
"urn:miriam:uberon:0018323"	"http://purl.obolibrary.org/obo/UBERON_0018323"	"hyoid articular area"	"Area on the otic capsule for the articulation of the hyoid"	"0018323"
"urn:miriam:uberon:0018324"	"http://purl.obolibrary.org/obo/UBERON_0018324"	"hypochordal radial"	"Caudal fin radial element located ventral to the notochord"	"0018324"
"urn:miriam:uberon:0018325"	"http://purl.obolibrary.org/obo/UBERON_0018325"	"caudal fin radial element"	"Radial element that is part of the caudal fin."	"0018325"
"urn:miriam:uberon:0018326"	"http://purl.obolibrary.org/obo/UBERON_0018326"	"ilioischiadic foramen"	"Situated just caudal to the acetabulum, the foramen is bound dorsally by the illium and ventrally by the ischium. The foramen transmitts the ischiadic nerves and vessels (Baumel et al. 1993)"	"0018326"
"urn:miriam:uberon:0018327"	"http://purl.obolibrary.org/obo/UBERON_0018327"	"obsolete incisive process of premaxilla"		"0018327"
"urn:miriam:uberon:0018328"	"http://purl.obolibrary.org/obo/UBERON_0018328"	"incisura fossa"	"The condyloid fossa on the cranial aspect of the Atlas my be perforated (foramen fossa) or have an open dorsal notch (Incisura fossa) in which the apex of the dens rides. (From Baumel et al. 1993)"	"0018328"
"urn:miriam:uberon:0018329"	"http://purl.obolibrary.org/obo/UBERON_0018329"	"interpterygoid region"	"The region on the palate corresponding to the location of the pterygoid bone, if present and between the palatine bones and the parasphenoid if not."	"0018329"
"urn:miriam:uberon:0018330"	"http://purl.obolibrary.org/obo/UBERON_0018330"	"interpterygoid vacuity"	"Open space between on the palate between the pteryogoid bone and the parasphenoid"	"0018330"
"urn:miriam:uberon:0018331"	"http://purl.obolibrary.org/obo/UBERON_0018331"	"intraramal joint"	"A joint in the lower jaw that enhances kinesis and for swallowing prey. Allows enhanced mobility and intraramal bending to increase gape."	"0018331"
"urn:miriam:uberon:0018332"	"http://purl.obolibrary.org/obo/UBERON_0018332"	"jugal bar"	"elongate bar consisting of fused quadratojugal and jugal and connecting the maxilla to the quadrate"	"0018332"
"urn:miriam:uberon:0018333"	"http://purl.obolibrary.org/obo/UBERON_0018333"	"labial cartilage"	"Distinct cartilage around the jaws of elasmobranchs"	"0018333"
"urn:miriam:uberon:0018334"	"http://purl.obolibrary.org/obo/UBERON_0018334"	"lateral condyle of quadrate"	"Condyle on the lateral side of the quadrate"	"0018334"
"urn:miriam:uberon:0018335"	"http://purl.obolibrary.org/obo/UBERON_0018335"	"lateral dorsal aorta canal"	"One of the branches of the dorsal aorta, after it enters the aortic canal"	"0018335"
"urn:miriam:uberon:0018336"	"http://purl.obolibrary.org/obo/UBERON_0018336"	"maxillary shank"	"The triangular shaped posterior fold at the angle of the mouth. From Chakrabarty 2006"	"0018336"
"urn:miriam:uberon:0018337"	"http://purl.obolibrary.org/obo/UBERON_0018337"	"medial condyle of quadrate"	"The medialmost condyle on the distal region of the quadrate, in contact with the pterygoid."	"0018337"
"urn:miriam:uberon:0018338"	"http://purl.obolibrary.org/obo/UBERON_0018338"	"medial cotyla"	"The medialmost of the cotyla of the lower jaw, for articulation with the cranium."	"0018338"
"urn:miriam:uberon:0018339"	"http://purl.obolibrary.org/obo/UBERON_0018339"	"metotic fissure"	"An embryonic fissure between the otic capsule and the arches which develop into the occipital bones. The fissure may persist into adulthood. It is also referred to as the 'lateral otic fissure' The metotic fissure opens into the vestibular fontanelle, if the fontanelle is present. (Johanson et al. (2003)). Otherwise it opens to the metotic foramen."	"0018339"
"urn:miriam:uberon:0018340"	"http://purl.obolibrary.org/obo/UBERON_0018340"	"midbody melanophore spot"	"distinct colored area on the midbody region of an organism, similar in shape to a spot, i.e. circular."	"0018340"
"urn:miriam:uberon:0018341"	"http://purl.obolibrary.org/obo/UBERON_0018341"	"nasal process of premaxilla"	"A bony projection of the premaxilla that extends cadually and separates the nasal bones."	"0018341"
"urn:miriam:uberon:0018342"	"http://purl.obolibrary.org/obo/UBERON_0018342"	"nuchal hump"	"Dorsal swelling on the head. Found in cichlid fish. Often only in males and during breeding season, but not exclusively so."	"0018342"
"urn:miriam:uberon:0018343"	"http://purl.obolibrary.org/obo/UBERON_0018343"	"oviduct mucosal fold"	"The wall of the fallopian tube includes an elaborately folded mucosa (endosalpinx) surrounded by a muscularis (myosalpinx). The mucosa is lined by a ciliated columnar epithelium with secretory cells, and is folded out into the lumen so that an ovum in the lumen will always be close to the cilia for transport to the uterus."	"0018343"
"urn:miriam:uberon:0018344"	"http://purl.obolibrary.org/obo/UBERON_0018344"	"parastyle"	"An anterior cusp on the stylar shelf of the tooth"	"0018344"
"urn:miriam:uberon:0018345"	"http://purl.obolibrary.org/obo/UBERON_0018345"	"stylar shelf"	"The stylar shelf is an an expansion of the cingulum; it often bears small cusps (each with its own name...)."	"0018345"
"urn:miriam:uberon:0018346"	"http://purl.obolibrary.org/obo/UBERON_0018346"	"parietal notch"	"A pronounced notch or cavity in the lateral face of the parietal."	"0018346"
"urn:miriam:uberon:0018347"	"http://purl.obolibrary.org/obo/UBERON_0018347"	"pars canalicularis of petrosal"	"."	"0018347"
"urn:miriam:uberon:0018348"	"http://purl.obolibrary.org/obo/UBERON_0018348"	"petrosal bone"	"."	"0018348"
"urn:miriam:uberon:0018349"	"http://purl.obolibrary.org/obo/UBERON_0018349"	"pharyngeal apophysis"	"Ventral process on the neurocranium for the articulation of upper pharyngeal bones. It is variably composed of the parasphenoid, basioccipital, and prootic depending on the species. From: Greenwood, PH (1978). A review of the pharyngeal hypophysis and its significance in the classification of African cichlid fishes. Bull. Br. Mus. Nat. Hist. (Zool.) 33: 297-323."	"0018349"
"urn:miriam:uberon:0018351"	"http://purl.obolibrary.org/obo/UBERON_0018351"	"precerebral fontanelle"	"The lack of chondrification of the anterior wall of the cranial cavity in front of the pineal foramen.....(Hanken and Hall)"	"0018351"
"urn:miriam:uberon:0018352"	"http://purl.obolibrary.org/obo/UBERON_0018352"	"prismatic cartilage"	"cartilage arranged into tesserae, blocks of calcified cartilage that fit together as tiles on a floor form a mosaic. Found only in chondrichthyans. Reference: A. Peter Klimley. 2013. The Biology of Sharks and Rays. University of Chicago Press."	"0018352"
"urn:miriam:uberon:0018353"	"http://purl.obolibrary.org/obo/UBERON_0018353"	"quadrate condyle"	"The convex articular surface on the qudrate, part of the craniomandibular joint."	"0018353"
"urn:miriam:uberon:0018354"	"http://purl.obolibrary.org/obo/UBERON_0018354"	"recessus vena jugularis"	"As defined here, this refers to a depression on the lateral surface of the braincase posterior to the Vidian canal as opposed to the carotid fossa...(Conrad 2008)"	"0018354"
"urn:miriam:uberon:0018355"	"http://purl.obolibrary.org/obo/UBERON_0018355"	"rictal bristle"	"Rictal bristles project from the beak of many insect-eating birds, including flycatchers, nightjars and even the American Robin. They are believed to provide protection for the bird's eyes as it consumes its wriggly prey. The bristles may also provide tactile feedback, like the whiskers on a dog or cat. from http://www.birds.cornell.edu/AllAboutBirds/studying/feathers/feathers/document_view"	"0018355"
"urn:miriam:uberon:0018356"	"http://purl.obolibrary.org/obo/UBERON_0018356"	"rostral entotympanic element"	"An entotympanic that arises in forward part of tympanic floor. It may be intimately fused witA cartilage of tube during development(MacPhee (1981: 62)) in contrast to a caudal entotympanic arising in the rear tympanic floor. From O'Leary et al. 2012"	"0018356"
"urn:miriam:uberon:0018357"	"http://purl.obolibrary.org/obo/UBERON_0018357"	"sensory pore"	"."	"0018357"
"urn:miriam:uberon:0018358"	"http://purl.obolibrary.org/obo/UBERON_0018358"	"spina externa"	"A median bony point projecting from the anterior and ventral margin of the sternum of a bird. From http://www.merriam-webster.com/dictionary/spina%20externa"	"0018358"
"urn:miriam:uberon:0018359"	"http://purl.obolibrary.org/obo/UBERON_0018359"	"subolfactory process"	"The ventral portion of the frontals which forms part of the lateral wall of the braincase. Modified from Lee and Caldwell 1998"	"0018359"
"urn:miriam:uberon:0018360"	"http://purl.obolibrary.org/obo/UBERON_0018360"	"suborbital foramen"	"Foramen located below the orbit and forming a passageway for nerves (eg fifth cranial nerve)"	"0018360"
"urn:miriam:uberon:0018361"	"http://purl.obolibrary.org/obo/UBERON_0018361"	"suborbital shelf"	"On the neurocranium, a horizontal plate arising on the ventral junction of the orbital wall and basal plate on each side which extends from the nasal capsule to the otic capsule; it forms the floor of the orbit."	"0018361"
"urn:miriam:uberon:0018362"	"http://purl.obolibrary.org/obo/UBERON_0018362"	"supracondylar tubercle"	"Anatomical projection on the distal region of the femur or humerus and close to the condyles."	"0018362"
"urn:miriam:uberon:0018363"	"http://purl.obolibrary.org/obo/UBERON_0018363"	"obsolete supracoracoid nerve foramen"	"Opening for the supracoracoid nerve in the supracoracoid."	"0018363"
"urn:miriam:uberon:0018364"	"http://purl.obolibrary.org/obo/UBERON_0018364"	"suprameatal foramen"	"Foramen in the temporal bone, adjacent to the base of the zygomatic process."	"0018364"
"urn:miriam:uberon:0018365"	"http://purl.obolibrary.org/obo/UBERON_0018365"	"supratemporal process"	"Process of the parietal"	"0018365"
"urn:miriam:uberon:0018366"	"http://purl.obolibrary.org/obo/UBERON_0018366"	"supratendinal bridge"	"ossified bridge over a tendon; Particularly, the bridge over the extensor canal at the distal end of the tibiotarsus of certain birds. The presence of the bridge and the position of the canal opening relative to the condyles may have phylogenetic significance. Ericson (1997). http://palaeos.com/vertebrates/glossary/glossarySq.html"	"0018366"
"urn:miriam:uberon:0018367"	"http://purl.obolibrary.org/obo/UBERON_0018367"	"processus ventralis of thoracic vertebra"	"The crest is present on the ventral side of the bodies of the thoracic vertebra (modified from Baumel et al. 1993)"	"0018367"
"urn:miriam:uberon:0018368"	"http://purl.obolibrary.org/obo/UBERON_0018368"	"processus ventrolateralis of thoracic vertebra"	"Ventrolaerally oriented, paired projections atttached to the ventrolateral border of the body of certain thoracic vertebra; the ventrolateral crest flank the crista ventralis on each side. From Baumel et al. 1993"	"0018368"
"urn:miriam:uberon:0018369"	"http://purl.obolibrary.org/obo/UBERON_0018369"	"upper lateral line"	"dorsal sensory canal line in fish, dorsal to ventral lateral lane"	"0018369"
"urn:miriam:uberon:0018370"	"http://purl.obolibrary.org/obo/UBERON_0018370"	"ventral lateral line"	"ventral sensory canal line in fish, ventral to dorsal lateral lane"	"0018370"
"urn:miriam:uberon:0018371"	"http://purl.obolibrary.org/obo/UBERON_0018371"	"ventral supracondylar tubercle"	"tubercle on the distal humerus for the origin of the Lig. collaterale ventral of the elbow joint. Modified from Baumel et al. 1993"	"0018371"
"urn:miriam:uberon:0018372"	"http://purl.obolibrary.org/obo/UBERON_0018372"	"dorsal supracondylar tubercle"	"tubercle on the dorsal border of the distal humerus, a short distance from the dorsal epicondyle, for the origin of the m extensor carpe radialis modifeid from Baumel et al. 1993"	"0018372"
"urn:miriam:uberon:0018373"	"http://purl.obolibrary.org/obo/UBERON_0018373"	"vidian canal"	"canal for the vidian nerve"	"0018373"
"urn:miriam:uberon:0018374"	"http://purl.obolibrary.org/obo/UBERON_0018374"	"sallet"	"A unit of the tectoral membrane that is shaped like string of flat, pearls. Modified from Manley, Fey and Popper 2008"	"0018374"
"urn:miriam:uberon:0018375"	"http://purl.obolibrary.org/obo/UBERON_0018375"	"deciduous premolar 5"		"0018375"
"urn:miriam:uberon:0018376"	"http://purl.obolibrary.org/obo/UBERON_0018376"	"molar tooth 1"	"The molar tooth of the upper or lower jaw that is phylogenetically number 1"	"0018376"
"urn:miriam:uberon:0018377"	"http://purl.obolibrary.org/obo/UBERON_0018377"	"molar tooth 3"	"The molar tooth of the upper or lower jaw that is phylogenetically number 3"	"0018377"
"urn:miriam:uberon:0018378"	"http://purl.obolibrary.org/obo/UBERON_0018378"	"crustacean larval stage"	"The larval stage of a crustacean, the stages of which are separated my moults. Typically this goes through a nauplius - zoea - post-larval cycle."	"0018378"
"urn:miriam:uberon:0018379"	"http://purl.obolibrary.org/obo/UBERON_0018379"	"metacestode"	"The larval (metacestode) stage of the tapeworm Echinococcus multilocularis."	"0018379"
"urn:miriam:uberon:0018382"	"http://purl.obolibrary.org/obo/UBERON_0018382"	"second instar larva"	"Instar: a stage in the life of an arthropod (as an insect) between two successive molts."	"0018382"
"urn:miriam:uberon:0018385"	"http://purl.obolibrary.org/obo/UBERON_0018385"	"metacercaria"	"A tailless encysted late larva of a trematode parasite that is usually the form which is infective for the definitive host."	"0018385"
"urn:miriam:uberon:0018387"	"http://purl.obolibrary.org/obo/UBERON_0018387"	"cestode"	"Any of a class (Cestoda) of bilaterally symmetrical flatworms parasitic especially in the intestines of vertebrates."	"0018387"
"urn:miriam:uberon:0018388"	"http://purl.obolibrary.org/obo/UBERON_0018388"	"cercaria"	"A usually tadpole-shaped larval trematode worm that develops in a molluscan host from a redia."	"0018388"
"urn:miriam:uberon:0018389"	"http://purl.obolibrary.org/obo/UBERON_0018389"	"interoceptor"	"A sensory receptor that detects stimulus within the body. Examples of stimuli that would be detected by interoceptors include blood pressure and blood oxygen level."	"0018389"
